condition,model,group,offset,sample_count,positive_count,negative_count,positive_rate,auroc,auprc,brier,ece,undefined_discrimination,undefined_reason,empirical_brier,brier_skill_score_vs_empirical
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,14,315,271,44,0.8603174603174604,0.7312982220731298,0.9316961583155254,0.11280985508952417,0.07644634542997897,False,,0.12225693558849185,0.07727234821888451
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,15,314,266,48,0.8471337579617835,0.7582236842105263,0.9308431287803599,0.11671298957431092,0.07072303897692672,False,,0.13137526221823445,0.11160603903927702
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,16,312,262,50,0.8397435897435898,0.7711450381679389,0.9305165813456335,0.11413570633131055,0.06108383889473288,False,,0.13616860960986754,0.16180603842311947
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,17,311,259,52,0.8327974276527331,0.7504455004455004,0.9163629400082512,0.11980051287156067,0.054303519592460096,False,,0.14052901066773527,0.14750333541580785
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,18,309,257,52,0.8317152103559871,0.7508231068542353,0.9151860822814027,0.11867204712499058,0.04339741241043065,False,,0.14047852592407148,0.15522998020969614
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,19,309,255,54,0.8252427184466019,0.7599854756717502,0.9147650529963348,0.11926341068814401,0.05600318273812559,False,,0.14465560902375854,0.17553552542469375
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,20,306,250,56,0.8169934640522876,0.7301428571428571,0.9001121314415387,0.12875719185821705,0.060031961532868314,False,,0.14998623109982123,0.141539920604282
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,21,306,247,59,0.8071895424836601,0.7378027859740616,0.8996227993583151,0.13198899448658932,0.05575605264719406,False,,0.15614105014125432,0.15468101202608564
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,22,306,245,61,0.8006535947712419,0.7332218133154901,0.8896436899993421,0.13573634464457748,0.05548051047947402,False,,0.15997048742241848,0.15149133548520277
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,23,305,238,67,0.780327868852459,0.750344914085037,0.8866824924058259,0.14287391877933056,0.05123222407477078,False,,0.17229128530054183,0.17074204577379604
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,24,303,233,70,0.768976897689769,0.744083384426732,0.8794438017946732,0.1491487994469697,0.051741734525251985,False,,0.17862765779020476,0.16502964159031563
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,25,300,227,73,0.7566666666666667,0.7457003198358578,0.8747585010989969,0.15574276983206134,0.06753753394867423,False,,0.18537679386254033,0.15985832645510667
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,26,296,219,77,0.7398648648648649,0.7464863903220068,0.8675390402745462,0.16281029464202482,0.06803723264422952,False,,0.19401181586952818,0.16082278848668785
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,27,294,214,80,0.7278911564625851,0.7388434579439253,0.8637962477896645,0.17087534285102518,0.08067739124032204,False,,0.19980111624891983,0.14477283180869627
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,28,291,208,83,0.7147766323024055,0.7290315106580166,0.8531620032739011,0.17769452937257646,0.07982652290594913,False,,0.205568487434641,0.1355945087202477
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,29,289,206,83,0.71280276816609,0.7248801029360159,0.8515837862375111,0.18016279465731921,0.07361172097806382,False,,0.2059465129149699,0.12519618755718454
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,30,289,200,89,0.6920415224913494,0.717808988764045,0.8277518245781985,0.18917044873473943,0.08442810703722257,False,,0.21519484327673813,0.12093409928290721
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,31,288,196,92,0.6805555555555556,0.7151730257320319,0.8176313458196979,0.19433198382187608,0.08896307470193103,False,,0.21930260462977857,0.11386376760119787
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,32,287,194,93,0.6759581881533101,0.7258618778405942,0.8222816950651123,0.19129039303038858,0.08526607813342241,False,,0.2207107478502448,0.13329824263845236
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,33,284,187,97,0.6584507042253521,0.7030156017421026,0.7977926547783195,0.20502786452489238,0.09729083571539458,False,,0.2275188474006327,0.09885327361972984
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,34,284,182,102,0.6408450704225352,0.7025425554837319,0.7855611595051123,0.20923920233144713,0.09981816919600328,False,,0.23412855849132957,0.10630636570038154
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,35,283,179,104,0.6325088339222615,0.7043940696175333,0.781389802429819,0.21135563958584824,0.11016826648906679,False,,0.23627333847444035,0.10546132309925293
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,36,281,175,106,0.6227758007117438,0.6956873315363882,0.7709234164697083,0.21743038951921295,0.10854834483927293,False,,0.23934758713372956,0.09157058099888393
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,37,280,173,107,0.6178571428571429,0.703041434822538,0.7712797994875156,0.216492550200117,0.10230837642858283,False,,0.24016343054374698,0.09856155156527124
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,38,277,167,110,0.6028880866425993,0.6906913445835602,0.7504626103284613,0.22629093285109445,0.12186228179782191,False,,0.24459527893859329,0.0748352387132305
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,39,274,164,110,0.5985401459854015,0.6912416851441242,0.7483477089827991,0.22561235979705632,0.13151077889447646,False,,0.24581881055496513,0.08220058795456031
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,40,270,161,109,0.5962962962962963,0.6916633426406062,0.748215972533375,0.22503080154989746,0.12086827865468373,False,,0.2452471856268681,0.08243268531419112
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,41,267,159,108,0.5955056179775281,0.6880969019333799,0.7451270674437125,0.22637552204808437,0.11604918156342986,False,,0.24477517958980743,0.07516962125227356
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,42,264,155,109,0.5871212121212122,0.6926309559041136,0.7399692647258078,0.2258446392205542,0.09843503847283377,False,,0.24589627668217406,0.08154510402586135
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,43,259,153,106,0.5907335907335908,0.6934887162412134,0.7432810554649292,0.22448302813988563,0.10281601173661557,False,,0.24358215358215365,0.07840937918231516
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,44,256,146,110,0.5703125,0.6855541718555417,0.7180571433460176,0.23260915890042622,0.11946757888987344,False,,0.2471974872798964,0.05901487324971122
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,45,252,143,109,0.5674603174603174,0.6939115929941618,0.7211534894456278,0.22985617868217165,0.11292676118762995,False,,0.24701008607493533,0.06944618199744157
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,46,248,137,111,0.5524193548387096,0.6829749457486683,0.697538783117998,0.23626058765510088,0.1191956741879619,False,,0.24840636013022163,0.04889477253623298
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,47,245,131,114,0.5346938775510204,0.6881612428016607,0.6885261432697198,0.23646234807862263,0.11847946356088342,False,,0.25049502867262613,0.056019796753503326
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,48,244,127,117,0.5204918032786885,0.6955380577427821,0.6890342158911233,0.2339133363030987,0.11550447072967726,False,,0.2511999252590032,0.06881605931244172
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,49,242,122,120,0.5041322314049587,0.7050546448087431,0.689884602025851,0.23064078682749284,0.1413403582466517,False,,0.25199945364392295,0.08475679811040415
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,50,238,114,124,0.4789915966386555,0.7023203169213356,0.6689490589020824,0.23331732033295632,0.1394749676623997,False,,0.25253603535914615,0.0761028619098173
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,51,232,108,124,0.46551724137931033,0.7082586618876942,0.6623634659835083,0.22950338769451517,0.13430566769907404,False,,0.2519718401668731,0.08917049007332623
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,52,229,106,123,0.462882096069869,0.7136830802270286,0.6615126829784694,0.22643156600067313,0.1246022828268732,False,,0.2505661906732054,0.09632035594143362
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,53,224,104,120,0.4642857142857143,0.7184294871794872,0.6591848320099081,0.2244382289574993,0.13496514617156447,False,,0.24966444408645325,0.10104047943734706
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,54,219,100,119,0.45662100456621,0.713109243697479,0.6516650330244442,0.22736448985655092,0.13649901105167253,False,,0.24895527193982547,0.0867255467821273
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,55,219,99,120,0.4520547945205479,0.7184343434343434,0.6524940981435158,0.22491239006837893,0.1325705322057721,False,,0.24830932196979622,0.09422494377501955
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,56,217,95,122,0.4377880184331797,0.7081967213114754,0.6349381648170677,0.2307890615081591,0.13864015585727588,False,,0.2467231406746477,0.06458283208829929
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,57,216,93,123,0.4305555555555556,0.7122126059970277,0.6379048864130917,0.22786580877875234,0.13269375656677795,False,,0.24567182629589382,0.0724788747070062
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,58,211,91,120,0.4312796208530806,0.7006410256410256,0.6281762128334548,0.232776571790062,0.13442782778405044,False,,0.2453854941634914,0.05138413913345885
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,59,209,88,121,0.42105263157894735,0.7017280240420737,0.6220143273049156,0.23142037245994138,0.1258520359324168,False,,0.24393184879245497,0.05129086830788854
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,60,208,86,122,0.41346153846153844,0.7142584826534503,0.627237572549756,0.22442001409034254,0.11359976075820857,False,,0.24272303930132316,0.07540703702320872
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,61,206,84,122,0.4077669902912621,0.7247267759562842,0.6331388544725856,0.21822095189580368,0.10027789371627706,False,,0.24161278287695348,0.09681537004216623
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,62,205,83,122,0.40487804878048783,0.7220027651589966,0.6275711224684081,0.21907850983963031,0.10170481585227424,False,,0.2409881385710734,0.09091579718966702
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,63,201,78,123,0.3880597014925373,0.7153429226599959,0.6106706725295558,0.22109162194540646,0.11859201641419818,False,,0.23770773753538663,0.06990145025256733
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,64,198,77,121,0.3888888888888889,0.7167543200601052,0.6113570623842027,0.21986711217205548,0.14230693576670098,False,,0.23767072031013167,0.0749087145225319
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,65,197,77,120,0.39086294416243655,0.7215367965367966,0.6302879525316087,0.21608380727916113,0.13691301388181404,False,,0.23813094094436135,0.09258407822926074
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,66,195,74,121,0.37948717948717947,0.7254858163949073,0.6254237471177284,0.21266664254524947,0.11920080428930356,False,,0.2354781453970776,0.09687312091473277
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,67,193,72,121,0.37305699481865284,0.7337006427915519,0.6275657199422556,0.20792066609737753,0.11250881793014973,False,,0.23388584674877022,0.11101646812893018
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,68,191,71,120,0.3717277486910995,0.731338028169014,0.6223126874434037,0.20876047658029076,0.12358355336161235,False,,0.23357386728020435,0.10623359106413421
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,69,191,70,121,0.36649214659685864,0.7279811097992916,0.6170816709606844,0.2099125795553495,0.12995291394130715,False,,0.2322127297825423,0.09603328055303406
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,70,188,68,120,0.3617021276595745,0.7307598039215686,0.6132440221543587,0.20778525902296116,0.12909305435687204,False,,0.2308977106460057,0.10009822773201393
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,71,188,68,120,0.3617021276595745,0.7310049019607843,0.6133425753004061,0.20758658386486137,0.12911974894882522,False,,0.23097949231386855,0.10127699309867522
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,72,187,68,119,0.36363636363636365,0.7280029658922392,0.6128308014796463,0.2089526955298443,0.125046121020417,False,,0.23167965539804136,0.0980964851192937
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,73,186,67,119,0.3602150537634409,0.7397466449266273,0.6217413098160026,0.20253592122917363,0.1106533129301944,False,,0.23076634165305482,0.12233335338965579
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,74,184,66,118,0.358695652173913,0.737673343605547,0.6113034718404182,0.2035566901353927,0.1087484369516666,False,,0.23040087800283238,0.1165107880670041
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,75,181,66,115,0.36464088397790057,0.7401844532279315,0.61776631973451,0.20353932160946545,0.12518935906285583,False,,0.2324473685299053,0.12436383815943575
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,76,177,65,112,0.3672316384180791,0.7372252747252748,0.6149547357291334,0.20644235795139915,0.12423733877462838,False,,0.23336877557517713,0.1153814067773773
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,77,175,64,111,0.3657142857142857,0.7381756756756757,0.6156197516442671,0.20661148102493737,0.11597383228349652,False,,0.23315957935411383,0.11386235299754177
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,78,172,63,109,0.36627906976744184,0.7370030581039755,0.6164820467445203,0.20729688627616052,0.11544012377726025,False,,0.2337615027817385,0.11321203958158921
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,79,170,63,107,0.37058823529411766,0.7409879839786382,0.6216410376692848,0.20778387244721355,0.11334725811583865,False,,0.23525343206531646,0.11676581878931391
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,80,167,62,105,0.3712574850299401,0.737941628264209,0.6181453858329589,0.20988309572296074,0.10613595896756543,False,,0.23557750594495752,0.10906987965141401
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,81,166,61,105,0.3674698795180723,0.7439500390320063,0.62306050911246,0.2055354309503892,0.10383687240640913,False,,0.23451793698774479,0.12358332334669186
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,82,164,60,104,0.36585365853658536,0.7477564102564103,0.6269204684457378,0.20393412398986893,0.10751976264776433,False,,0.234214988652722,0.1292866218214218
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,83,161,59,102,0.36645962732919257,0.7557328015952144,0.6354078755010036,0.20032567571383395,0.10052133394504473,False,,0.23471200905917994,0.14650436287082302
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,84,160,59,101,0.36875,0.7568383957039772,0.6374989709131139,0.20110077646229793,0.10327220606453924,False,,0.23574425320338244,0.1469536426459428
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,85,158,59,99,0.37341772151898733,0.7536380756719739,0.6355155717433836,0.20467139929987152,0.12647262633844536,False,,0.23768789556962025,0.13890693167451595
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,86,154,58,96,0.37662337662337664,0.7605962643678161,0.640471728594188,0.20299835621232123,0.1351156214552055,False,,0.23901611634451145,0.15069176373142623
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,87,152,57,95,0.375,0.7610341643582641,0.6410961581877559,0.2030175159235236,0.12586312403089078,False,,0.23858231808496275,0.1490672169124201
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,88,146,53,93,0.363013698630137,0.7569486711300467,0.6338559092318895,0.2017572677089552,0.1189127206785608,False,,0.23427553988856942,0.1388035310689335
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,89,143,53,90,0.3706293706293706,0.7574423480083857,0.6376110129733439,0.20488153403080145,0.12621560810839116,False,,0.23745541655576263,0.1371789407773384
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,90,141,51,90,0.3617021276595745,0.7601307189542483,0.6318686755993422,0.19948790902990715,0.11481351146055374,False,,0.23367858184251059,0.14631496195764526
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,91,139,48,91,0.34532374100719426,0.7683150183150184,0.6242473893584394,0.19180557828389222,0.12769079298108482,False,,0.22768772473617443,0.1575936800890757
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,92,135,46,89,0.34074074074074073,0.7647777234978017,0.6150783046573401,0.19216963415604524,0.14073521638639502,False,,0.22591388888888897,0.14936777414973423
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,93,132,43,89,0.32575757575757575,0.7760648027175333,0.6223042941189377,0.1811341007878575,0.12407492016742883,False,,0.22028571160860058,0.17773104998433542
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,94,130,42,88,0.3230769230769231,0.7727272727272727,0.6182810182930029,0.18158816191763327,0.12158595930753936,False,,0.21924286683869443,0.17174882569276562
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,95,126,41,85,0.3253968253968254,0.7701578192252511,0.6177100799751192,0.1833956839248153,0.12323754933008024,False,,0.22039710651866717,0.16788524667277294
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,96,126,41,85,0.3253968253968254,0.76987087517934,0.6179428495861635,0.18331223843930888,0.11974534694531279,False,,0.22045904015254894,0.16849752084349068
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,97,126,41,85,0.3253968253968254,0.7707317073170732,0.6189392899168674,0.18333805488334903,0.11951432659678156,False,,0.2205504616828349,0.16872513671270206
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,98,125,40,85,0.32,0.7655882352941177,0.6069883424446048,0.18407101759750236,0.11007437451850051,False,,0.218540903926272,0.15772738974484424
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,99,123,40,83,0.3252032520325203,0.7689759036144578,0.6130371382713378,0.18456911330891687,0.10609852654490311,False,,0.22095226188541764,0.16466520082681246
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,1,337,314,23,0.9317507418397626,0.8306563278870119,0.9854314070444722,0.062251877624119545,0.0270456735702224,False,,0.06359143714417013,0.021065092726456736
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,2,335,296,39,0.8835820895522388,0.8599272349272349,0.9799437422693577,0.08728867308200643,0.04834833533145209,False,,0.10286703637014291,0.15144174302914104
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,3,332,280,52,0.8433734939759037,0.8654532967032967,0.9744626130247431,0.10551246806578644,0.060065756990847714,False,,0.13213446701087386,0.2014765681303773
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,4,330,272,58,0.8242424242424242,0.8920512170385395,0.9763646338488042,0.09896599853884037,0.048137826878174375,False,,0.14490395122572794,0.3170234648420768
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,5,330,265,65,0.803030303030303,0.9028156748911466,0.975389395123303,0.09843373332356121,0.04415132236902646,False,,0.15840004540146527,0.3785750940027782
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,6,329,256,73,0.7781155015197568,0.9029323630136986,0.9712616216251866,0.10244820276929716,0.04464273266114931,False,,0.17297166030970518,0.4077168330010593
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,7,328,251,77,0.7652439024390244,0.9107983649816319,0.971387142754332,0.09940056757388877,0.04325488349258703,False,,0.18042107651701325,0.44906343819251326
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,8,325,246,79,0.7569230769230769,0.9062982401975919,0.9627764833877333,0.09957070388160463,0.049469642063295384,False,,0.1857628908801514,0.46399034053661103
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,9,325,239,86,0.7353846153846154,0.916609905614479,0.963549109140198,0.09704030570274523,0.03976113958725443,False,,0.1965488895963183,0.5062790438447586
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,10,324,232,92,0.7160493827160493,0.9142147676161919,0.9576430600290637,0.10048792360293413,0.03600108787055796,False,,0.20466237500562065,0.5090063642612648
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,11,322,228,94,0.7080745341614907,0.916013437849944,0.9569796456350323,0.10512191652459352,0.050505169938710265,False,,0.20845816814296314,0.4957169706466017
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,12,321,225,96,0.7009345794392523,0.9105092592592593,0.9538504226350905,0.11146589408066832,0.05824788094634121,False,,0.21237493640592467,0.4751457212087541
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,13,318,212,106,0.6666666666666666,0.902189391242435,0.9443900867496972,0.11879786942728113,0.06133838485179475,False,,0.2233607429740432,0.46813451707990317
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,14,315,205,110,0.6507936507936508,0.8988913525498892,0.9387496744364708,0.12250725675197002,0.02875976360068349,False,,0.22807983857763173,0.462875554823439
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,15,314,193,121,0.6146496815286624,0.9075493512610799,0.9400243553766597,0.11976974839532242,0.04200897114508858,False,,0.23700370996502057,0.49465032250761276
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,16,312,184,128,0.5897435897435898,0.9025985054347826,0.9322763581984492,0.12416382574158497,0.04598790419063115,False,,0.24215488744748753,0.48725451280222254
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,17,311,176,135,0.5659163987138264,0.9045454545454545,0.9326380923865852,0.12526029207330042,0.06226191840963624,False,,0.2458035169425484,0.4904048012357062
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,18,309,160,149,0.517799352750809,0.9203020134228188,0.9339241172747972,0.11363825610412036,0.02855914320866167,False,,0.24975347938457917,0.544998306393417
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,19,309,153,156,0.49514563106796117,0.9238310708898945,0.9267493555847687,0.11043039490765176,0.040230511363718816,False,,0.2500673964534471,0.5583974701467744
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,20,306,146,160,0.477124183006536,0.9222174657534247,0.9163585741314196,0.11007687713331574,0.03921550410483329,False,,0.24948029994457863,0.5587752734072831
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,21,306,145,161,0.4738562091503268,0.9260655386592418,0.9171749672318867,0.10791628627042847,0.03922073431749793,False,,0.24956314376995264,0.567579232092437
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,22,306,138,168,0.45098039215686275,0.9181763285024155,0.8926754680208565,0.11535930868371867,0.04279014113808184,False,,0.24774822689478582,0.534368781849205
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,23,305,126,179,0.4131147540983607,0.91203334220094,0.8781053494828607,0.117918848818902,0.047816082531376224,False,,0.2425088686855028,0.5137544888231496
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,24,303,117,186,0.38613861386138615,0.9181600955794504,0.8760378048317019,0.1115376648163949,0.04329179719435,False,,0.2370976651430015,0.5295708005006172
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,25,300,114,186,0.38,0.9166666666666666,0.8736928005008523,0.11102507918231384,0.046933810603183725,False,,0.23566731470532218,0.5288906341503516
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,26,296,107,189,0.3614864864864865,0.9220194827671463,0.881757720264337,0.1038160429439189,0.030781343219884016,False,,0.23083555418203433,0.5502597365826465
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,27,294,104,190,0.35374149659863946,0.9168522267206478,0.8671331652715577,0.10607622161321623,0.03486066916891822,False,,0.22860850979080902,0.5359918066467317
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,28,291,97,194,0.3333333333333333,0.9166223828249548,0.8673694471233027,0.10198074497342,0.03593864998461655,False,,0.2222491229459893,0.5411421938515221
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,29,289,92,197,0.31833910034602075,0.9192783050099316,0.8666060645946262,0.09761343628836902,0.05191609989341606,False,,0.21703613741666608,0.5502433951772248
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,30,289,88,201,0.3044982698961938,0.9128222523744912,0.8539044042862564,0.10059009216607709,0.05687042726738134,False,,0.2118106692432871,0.5250943093402973
